error	status	ntstatus	ExceptionCode
1073741867	STATUS_RESUME_HIBERNATION
1073741868	STATUS_FIRMWARE_UPDATED
1073741869	STATUS_DRIVERS_LEAKING_LOCKED_PAGES
1073741870	STATUS_MESSAGE_RETRIEVED
1073741871	STATUS_SYSTEM_POWERSTATE_TRANSITION
1073741872	STATUS_ALPC_CHECK_COMPLETION_LIST
1073741873	STATUS_SYSTEM_POWERSTATE_COMPLEX_TRANSITION
1073741874	STATUS_ACCESS_AUDIT_BY_POLICY
1073741875	STATUS_ABANDON_HIBERFILE
1073741876	STATUS_BIZRULES_NOT_ENABLED
1073741877	STATUS_FT_READ_FROM_COPY
1073741878	STATUS_IMAGE_AT_DIFFERENT_BASE
1073741879	STATUS_PATCH_DEFERRED
1073741880	STATUS_EMULATION_BREAKPOINT
1073741881	STATUS_EMULATION_SYSCALL
1073741882	STATUS_EMULATION_FLOAT_EXCEPTION
1073742484	STATUS_WAKE_SYSTEM
1073742704	STATUS_DS_SHUTTING_DOWN
1073743065	STATUS_VOLUME_UPGRADE_NOT_NEEDED
1073743066	STATUS_VOLUME_UPGRADE_PENDING
1073743879	STATUS_DISK_REPAIR_REDIRECTED
1073783108	STATUS_SERVICES_FAILED_AUTOSTART
1073807361	DBG_REPLY_LATER
1073807362	DBG_UNABLE_TO_PROVIDE_HANDLE
1073807363	DBG_TERMINATE_THREAD
1073807364	DBG_TERMINATE_PROCESS
1073807365	DBG_CONTROL_C
1073807366	DBG_PRINTEXCEPTION_C
1073807367	DBG_RIPEXCEPTION
1073807368	DBG_CONTROL_BREAK
1073807369	DBG_COMMAND_EXCEPTION
1073807370	DBG_PRINTEXCEPTION_WIDE_C
1073872982	RPC_NT_UUID_LOCAL_ONLY
1073873071	RPC_NT_SEND_INCOMPLETE
1074397188	STATUS_CTX_CDM_CONNECT
1074397189	STATUS_CTX_CDM_DISCONNECT
1075118093	STATUS_SXS_RELEASE_ACTIVATION_CONTEXT
1075380225	STATUS_HEURISTIC_DAMAGE_POSSIBLE
1075380276	STATUS_RECOVERY_NOT_NEEDED
1075380277	STATUS_RM_ALREADY_STARTED
1075445772	STATUS_LOG_NO_RESTART
1075511532	STATUS_VIDEO_DRIVER_DEBUG_REPORT_REQUEST
1075707914	STATUS_GRAPHICS_PARTIAL_DATA_POPULATED
1075708417	STATUS_GRAPHICS_SKIP_ALLOCATION_PREPARATION
1075708679	STATUS_GRAPHICS_MODE_NOT_PINNED
1075708702	STATUS_GRAPHICS_NO_PREFERRED_MODE
1075708747	STATUS_GRAPHICS_DATASET_IS_EMPTY
1075708748	STATUS_GRAPHICS_NO_MORE_ELEMENTS_IN_DATASET
1075708753	STATUS_GRAPHICS_PATH_CONTENT_GEOMETRY_TRANSFORMATION_NOT_PINNED
1075708975	STATUS_GRAPHICS_UNKNOWN_CHILD_STATUS
1075708983	STATUS_GRAPHICS_LEADLINK_START_DEFERRED
1075708985	STATUS_GRAPHICS_POLLING_TOO_FREQUENTLY
1075708986	STATUS_GRAPHICS_START_DEFERRED
1075708988	STATUS_GRAPHICS_DEPENDABLE_CHILD_STATUS
1076035585	STATUS_NDIS_INDICATION_REQUIRED
1076437027	STATUS_PCP_UNSUPPORTED_PSS_SALT
-2147483647	STATUS_GUARD_PAGE_VIOLATION
-2147483646	STATUS_DATATYPE_MISALIGNMENT
-2147483645	STATUS_BREAKPOINT
-2147483644	STATUS_SINGLE_STEP
-2147483643	STATUS_BUFFER_OVERFLOW
-2147483642	STATUS_NO_MORE_FILES
-2147483641	STATUS_WAKE_SYSTEM_DEBUGGER
-2147483638	STATUS_HANDLES_CLOSED
-2147483637	STATUS_NO_INHERITANCE
-2147483636	STATUS_GUID_SUBSTITUTION_MADE
-2147483635	STATUS_PARTIAL_COPY
-2147483634	STATUS_DEVICE_PAPER_EMPTY
-2147483633	STATUS_DEVICE_POWERED_OFF
-2147483632	STATUS_DEVICE_OFF_LINE
-2147483631	STATUS_DEVICE_BUSY
-2147483630	STATUS_NO_MORE_EAS
-2147483629	STATUS_INVALID_EA_NAME
-2147483628	STATUS_EA_LIST_INCONSISTENT
-2147483627	STATUS_INVALID_EA_FLAG
-2147483626	STATUS_VERIFY_REQUIRED
-2147483625	STATUS_EXTRANEOUS_INFORMATION
-2147483624	STATUS_RXACT_COMMIT_NECESSARY
-2147483622	STATUS_NO_MORE_ENTRIES
-2147483621	STATUS_FILEMARK_DETECTED
-2147483620	STATUS_MEDIA_CHANGED
-2147483619	STATUS_BUS_RESET
-2147483618	STATUS_END_OF_MEDIA
-2147483617	STATUS_BEGINNING_OF_MEDIA
-2147483616	STATUS_MEDIA_CHECK
-2147483615	STATUS_SETMARK_DETECTED
-2147483614	STATUS_NO_DATA_DETECTED
-2147483613	STATUS_REDIRECTOR_HAS_OPEN_HANDLES
-2147483612	STATUS_SERVER_HAS_OPEN_HANDLES
-2147483611	STATUS_ALREADY_DISCONNECTED
-2147483610	STATUS_LONGJUMP
-2147483609	STATUS_CLEANER_CARTRIDGE_INSTALLED
-2147483608	STATUS_PLUGPLAY_QUERY_VETOED
-2147483607	STATUS_UNWIND_CONSOLIDATE
-2147483606	STATUS_REGISTRY_HIVE_RECOVERED
-2147483605	STATUS_DLL_MIGHT_BE_INSECURE
-2147483604	STATUS_DLL_MIGHT_BE_INCOMPATIBLE
-2147483603	STATUS_STOPPED_ON_SYMLINK
-2147483602	STATUS_CANNOT_GRANT_REQUESTED_OPLOCK
-2147483601	STATUS_NO_ACE_CONDITION
-2147483600	STATUS_DEVICE_SUPPORT_IN_PROGRESS
-2147483599	STATUS_DEVICE_POWER_CYCLE_REQUIRED
-2147483598	STATUS_NO_WORK_DONE
-2147483597	STATUS_RETURN_ADDRESS_HIJACK_ATTEMPT
-2147483596	STATUS_RECOVERABLE_BUGCHECK
-2147483595	STATUS_PTE_CHANGE_NOT_COMPLETED
-2147483210	STATUS_DEVICE_RESET_REQUIRED
-2147483000	STATUS_DEVICE_REQUIRES_CLEANING
-2147482999	STATUS_DEVICE_DOOR_OPEN
-2147481597	STATUS_DATA_LOST_REPAIR
-2147442545	STATUS_LAPS_PROCESS_TERMINATED
-2147442393	STATUS_GPIO_INTERRUPT_ALREADY_UNMASKED
-2147430656	STATUS_CLOUD_FILE_PROPERTY_BLOB_CHECKSUM_MISMATCH
-2147430652	STATUS_CLOUD_FILE_PROPERTY_BLOB_TOO_LARGE
-2147430651	STATUS_CLOUD_FILE_TOO_MANY_PROPERTY_BLOBS
-2147418111	DBG_EXCEPTION_NOT_HANDLED
-2146238463	STATUS_CLUSTER_NODE_ALREADY_UP
-2146238462	STATUS_CLUSTER_NODE_ALREADY_DOWN
-2146238461	STATUS_CLUSTER_NETWORK_ALREADY_ONLINE
-2146238460	STATUS_CLUSTER_NETWORK_ALREADY_OFFLINE
-2146238459	STATUS_CLUSTER_NODE_ALREADY_MEMBER
-2145845239	STATUS_COULD_NOT_RESIZE_LOG
-2145845207	STATUS_NO_TXF_METADATA
-2145845199	STATUS_CANT_RECOVER_WITH_HANDLE_OPEN
-2145845183	STATUS_TXF_METADATA_ALREADY_PRESENT
-2145845182	STATUS_TRANSACTION_SCOPE_CALLBACKS_NOT_SET
